filename,cx,cy,label
8577459_3356194_pos0_crop582.png,114,212,1
8577459_3356194_pos1_crop583.png,267,105,1
8571956_3356194_pos0_crop584.png,28,437,1
8613232_3279146_pos0_crop585.png,472,596,1
8613232_3279146_pos1_crop586.png,411,525,1
8613232_3279146_pos2_crop587.png,470,520,1
8613232_3279146_pos3_crop588.png,438,516,1
8613232_3279146_pos4_crop589.png,493,508,1
8613232_3279146_pos5_crop590.png,476,470,1
8613232_3279146_pos6_crop591.png,385,422,1
8613232_3279146_pos7_crop592.png,342,406,1
8613232_3279146_pos8_crop593.png,538,374,1
8613232_3279146_pos9_crop594.png,546,333,1
8613232_3279146_pos10_crop595.png,568,317,1
8613232_3279146_pos11_crop596.png,519,288,1
8613232_3279146_pos12_crop597.png,576,281,1
8613232_3279146_pos13_crop598.png,537,219,1
8613232_3350691_pos0_crop599.png,62,622,1
8613232_3350691_pos1_crop600.png,378,461,1
8613232_3350691_pos2_crop601.png,252,393,1
8613232_3350691_pos3_crop602.png,184,372,1
8613232_3350691_pos4_crop603.png,370,291,1
8613232_3350691_pos5_crop604.png,342,278,1
8602225_3356194_pos0_crop605.png,346,589,1
8602225_3356194_pos1_crop606.png,578,292,1
8602225_3356194_pos2_crop607.png,551,215,1
8602225_3356194_pos3_crop608.png,620,41,1
8632494_3356194_pos0_crop609.png,78,586,1
8632494_3356194_pos1_crop610.png,78,585,1
8632494_3356194_pos2_crop611.png,64,546,1
8632494_3356194_pos3_crop612.png,425,478,1
8632494_3356194_pos4_crop613.png,327,435,1
8615984_3356194_pos0_crop614.png,134,169,1
8615984_3356194_pos1_crop615.png,18,19,1
8640749_3314918_pos0_crop616.png,15,363,1
8640749_3314918_pos1_crop617.png,108,124,1
8640749_3314918_pos2_crop618.png,63,122,1
8637998_3290153_pos0_crop619.png,108,79,1
8637998_3290153_pos1_crop620.png,108,77,1
8621487_3350691_pos0_crop621.png,457,451,1
8621487_3350691_pos1_crop622.png,364,307,1
8604977_3358946_pos0_crop623.png,44,617,1
8604977_3358946_pos1_crop624.png,618,330,1
8604977_3358946_pos2_crop625.png,259,415,1
8604977_3358946_pos3_crop626.png,393,344,1
8604977_3358946_pos4_crop627.png,242,332,1
8604977_3358946_pos5_crop628.png,161,306,1
8604977_3358946_pos6_crop629.png,363,290,1
8569204_3364449_pos0_crop630.png,285,579,1
8566453_3358946_pos0_crop631.png,573,608,1
8621487_3356194_pos0_crop632.png,474,608,1
8621487_3356194_pos1_crop633.png,336,417,1
8621487_3356194_pos2_crop634.png,330,279,1
8621487_3356194_pos3_crop635.png,341,256,1
8621487_3356194_pos4_crop636.png,167,279,1
8607729_3350691_pos0_crop637.png,146,606,1
8607729_3350691_pos1_crop638.png,77,597,1
8607729_3350691_pos2_crop639.png,184,564,1
8607729_3350691_pos3_crop640.png,206,555,1
8607729_3350691_pos4_crop641.png,54,502,1
8607729_3350691_pos5_crop642.png,228,460,1
8607729_3350691_pos6_crop643.png,515,416,1
8607729_3350691_pos7_crop644.png,344,394,1
8607729_3350691_pos8_crop645.png,456,390,1
8607729_3350691_pos9_crop646.png,230,343,1
8607729_3350691_pos10_crop647.png,426,296,1
8607729_3350691_pos11_crop648.png,256,272,1
8607729_3350691_pos12_crop649.png,239,245,1
8607729_3350691_pos13_crop650.png,157,241,1
8607729_3350691_pos14_crop651.png,75,152,1
8613232_3284649_pos0_crop652.png,214,169,1
8613232_3284649_pos1_crop653.png,514,79,1
8613232_3284649_pos2_crop654.png,436,78,1
8615984_3364449_pos0_crop655.png,241,513,1
8615984_3364449_pos1_crop656.png,249,142,1
8615984_3364449_pos2_crop657.png,330,39,1
8615984_3364449_pos3_crop658.png,312,25,1
8615984_3364449_pos4_crop659.png,54,621,1
8613232_3358946_pos0_crop660.png,594,595,1
8613232_3358946_pos1_crop661.png,536,527,1
8615984_3284649_pos0_crop662.png,91,527,1
8615984_3284649_pos1_crop663.png,60,256,1
8615984_3284649_pos2_crop664.png,82,207,1
8615984_3284649_pos3_crop665.png,217,555,1
8615984_3284649_pos4_crop666.png,100,497,1
8615984_3284649_pos5_crop667.png,198,447,1
8615984_3284649_pos6_crop668.png,311,388,1
8615984_3284649_pos7_crop669.png,258,339,1
8615984_3284649_pos8_crop670.png,277,285,1
8615984_3284649_pos9_crop671.png,202,262,1
8615984_3284649_pos10_crop672.png,159,256,1
8615984_3284649_pos11_crop673.png,197,239,1
8615984_3284649_pos12_crop674.png,121,219,1
8613232_3356194_pos0_crop675.png,519,217,1
8613232_3356194_pos1_crop676.png,437,111,1
8613232_3356194_pos2_crop677.png,514,110,1
8613232_3356194_pos3_crop678.png,594,19,1
8635246_3290153_pos0_crop679.png,541,133,1
8635246_3290153_pos1_crop680.png,397,47,1
8637998_3295656_pos0_crop681.png,208,534,1
8637998_3295656_pos1_crop682.png,218,464,1
8637998_3295656_pos2_crop683.png,21,355,1
8637998_3295656_pos3_crop684.png,67,355,1
8637998_3301159_pos0_crop685.png,572,471,1
8637998_3301159_pos1_crop686.png,476,448,1
8637998_3301159_pos2_crop687.png,562,328,1
8637998_3301159_pos3_crop688.png,302,92,1
8637998_3301159_pos4_crop689.png,346,84,1
8621487_3358946_pos0_crop690.png,58,442,1
8621487_3358946_pos1_crop691.png,98,415,1
8621487_3358946_pos2_crop692.png,52,406,1
8621487_3358946_pos3_crop693.png,113,282,1
8621487_3358946_pos4_crop694.png,155,173,1
8615984_3301159_pos0_crop695.png,380,495,1
8615984_3301159_pos1_crop696.png,426,484,1
8615984_3301159_pos2_crop697.png,449,318,1
8613232_3292904_pos0_crop698.png,505,400,1
8569204_3356194_pos0_crop699.png,604,437,1
8635246_3292904_pos0_crop700.png,397,623,1
8635246_3292904_pos1_crop701.png,521,387,1
8635246_3292904_pos2_crop702.png,603,371,1
8635246_3292904_pos3_crop703.png,574,363,1
8635246_3292904_pos4_crop704.png,588,195,1
8635246_3292904_pos5_crop705.png,624,174,1
8635246_3292904_pos6_crop706.png,577,157,1
8635246_3292904_pos7_crop707.png,467,111,1
8635246_3292904_pos8_crop708.png,215,496,1
8635246_3292904_pos9_crop709.png,112,265,1
8635246_3292904_pos10_crop710.png,16,96,1
8635246_3292904_pos11_crop711.png,260,87,1
8613232_3276394_pos0_crop712.png,588,209,1
8613232_3276394_pos1_crop713.png,529,157,1
8613232_3276394_pos2_crop714.png,498,136,1
8613232_3276394_pos3_crop715.png,472,20,1
8610480_3345187_pos0_crop716.png,507,541,1
8610480_3345187_pos1_crop717.png,476,540,1
8610480_3345187_pos2_crop718.png,249,482,1
8610480_3345187_pos3_crop719.png,227,449,1
8610480_3345187_pos4_crop720.png,471,443,1
8610480_3345187_pos5_crop721.png,222,359,1
8610480_3345187_pos6_crop722.png,122,347,1
8610480_3345187_pos7_crop723.png,357,294,1
8610480_3345187_pos8_crop724.png,237,293,1
8610480_3345187_pos9_crop725.png,359,273,1
8610480_3345187_pos10_crop726.png,258,234,1
8610480_3345187_pos11_crop727.png,311,219,1
8610480_3345187_pos12_crop728.png,31,205,1
8610480_3345187_pos13_crop729.png,76,83,1
8635246_3345187_pos0_crop730.png,369,197,1
8624239_3342435_pos0_crop731.png,291,69,1
8574708_3356194_pos0_crop732.png,497,179,1
8574708_3356194_pos1_crop733.png,477,41,1
8591218_3356194_pos0_crop734.png,173,61,1
8632494_3292904_pos0_crop735.png,592,96,1
8637998_3292904_pos0_crop736.png,191,581,1
8637998_3292904_pos1_crop737.png,27,371,1
8637998_3292904_pos2_crop738.png,82,234,1
8637998_3292904_pos3_crop739.png,12,195,1
8637998_3292904_pos4_crop740.png,48,174,1
8602225_3284649_pos0_crop741.png,271,164,1
8602225_3284649_pos1_crop742.png,460,37,1
8563701_3367201_pos0_crop743.png,77,487,1
8563701_3367201_pos1_crop744.png,281,464,1
8563701_3367201_pos2_crop745.png,127,355,1
8563701_3367201_pos3_crop746.png,87,349,1
8563701_3367201_pos4_crop747.png,41,487,1
8563701_3367201_pos5_crop748.png,15,444,1
8563701_3367201_pos6_crop749.png,39,377,1
8563701_3367201_pos7_crop750.png,19,254,1
8563701_3353442_pos0_crop751.png,625,601,1
8563701_3353442_pos1_crop752.png,131,586,1
8563701_3353442_pos2_crop753.png,131,586,1
8563701_3353442_pos3_crop754.png,131,586,1
8635246_3350691_pos0_crop755.png,140,529,1
8635246_3350691_pos1_crop756.png,184,267,1
8635246_3350691_pos2_crop757.png,349,444,1
8629742_3342435_pos0_crop758.png,344,232,1
8558197_3353442_pos0_crop759.png,282,74,1
8607729_3367201_pos0_crop760.png,334,60,1
8640749_3309415_pos0_crop761.png,483,66,1
8621487_3342435_pos0_crop762.png,516,377,1
8621487_3342435_pos1_crop763.png,292,208,1
8621487_3342435_pos2_crop764.png,511,179,1
8621487_3342435_pos3_crop765.png,277,167,1
8621487_3342435_pos4_crop766.png,465,135,1
8621487_3342435_pos5_crop767.png,154,389,1
8621487_3342435_pos6_crop768.png,40,218,1
8621487_3342435_pos7_crop769.png,251,154,1
8621487_3342435_pos8_crop770.png,134,113,1
8621487_3342435_pos9_crop771.png,25,94,1
8621487_3342435_pos10_crop772.png,63,89,1
8621487_3342435_pos11_crop773.png,370,48,1
8621487_3342435_pos12_crop774.png,371,47,1
8621487_3342435_pos13_crop775.png,356,28,1
8635246_3339684_pos0_crop776.png,183,350,1
8602225_3287401_pos0_crop777.png,460,613,1
8632494_3276394_pos0_crop778.png,364,109,1
8624239_3356194_pos0_crop779.png,293,263,1
8615984_3342435_pos0_crop780.png,627,456,1
8632494_3350691_pos0_crop781.png,345,589,1
8632494_3350691_pos1_crop782.png,504,585,1
8632494_3350691_pos2_crop783.png,421,580,1
8632494_3350691_pos3_crop784.png,272,412,1
8632494_3350691_pos4_crop785.png,439,316,1
8632494_3350691_pos5_crop786.png,82,153,1
8632494_3350691_pos6_crop787.png,211,108,1
8632494_3350691_pos7_crop788.png,42,82,1
8563701_3342435_pos0_crop789.png,379,459,1
8563701_3342435_pos1_crop790.png,327,426,1
8563701_3342435_pos2_crop791.png,220,352,1
8563701_3342435_pos3_crop792.png,404,345,1
8563701_3342435_pos4_crop793.png,334,340,1
8563701_3342435_pos5_crop794.png,34,120,1
8563701_3342435_pos6_crop795.png,10,96,1
8563701_3342435_pos7_crop796.png,275,301,1
8563701_3342435_pos8_crop797.png,136,288,1
8563701_3342435_pos9_crop798.png,404,223,1
8563701_3342435_pos10_crop799.png,193,152,1
8563701_3342435_pos11_crop800.png,196,36,1
8577459_3358946_pos0_crop801.png,39,156,1
8577459_3358946_pos1_crop802.png,46,31,1
8637998_3298408_pos0_crop803.png,99,100,1
8637998_3298408_pos1_crop804.png,293,57,1
8566453_3364449_pos0_crop805.png,223,101,1
8610480_3358946_pos0_crop806.png,328,487,1
8577459_3361698_pos0_crop807.png,46,607,1
8577459_3361698_pos1_crop808.png,207,241,1
8577459_3361698_pos2_crop809.png,164,183,1
8577459_3361698_pos3_crop810.png,294,107,1
8577459_3361698_pos4_crop811.png,294,106,1
8577459_3361698_pos5_crop812.png,123,95,1
8577459_3361698_pos6_crop813.png,158,54,1
8577459_3361698_pos7_crop814.png,55,49,1
8574708_3320422_neg0_crop815.png,264,279,0
8574708_3320422_neg1_crop816.png,420,263,0
8574708_3320422_neg2_crop817.png,480,165,0
8560949_3301159_neg0_crop818.png,259,497,0
8560949_3301159_neg1_crop819.png,265,389,0
8560949_3301159_neg2_crop820.png,244,130,0
8569204_3353442_neg0_crop821.png,220,439,0
8569204_3353442_neg1_crop822.png,139,353,0
8569204_3353442_neg2_crop823.png,345,254,0
8599473_3334180_neg0_crop824.png,354,438,0
8599473_3334180_neg1_crop825.png,365,337,0
8599473_3334180_neg2_crop826.png,400,488,0
8577459_3317670_neg0_crop827.png,292,215,0
8577459_3317670_neg1_crop828.png,188,343,0
8577459_3317670_neg2_crop829.png,490,452,0
8596722_3353442_neg0_crop830.png,284,285,0
8596722_3353442_neg1_crop831.png,354,162,0
8596722_3353442_neg2_crop832.png,210,402,0
8632494_3295656_neg0_crop833.png,321,332,0
8632494_3295656_neg1_crop834.png,208,344,0
8632494_3295656_neg2_crop835.png,371,174,0
8585715_3353442_neg0_crop836.png,237,128,0
8585715_3353442_neg1_crop837.png,315,137,0
8585715_3353442_neg2_crop838.png,359,144,0
8588466_3314918_neg0_crop839.png,491,466,0
8588466_3314918_neg1_crop840.png,357,406,0
8588466_3314918_neg2_crop841.png,384,334,0
8588466_3325925_neg0_crop842.png,308,438,0
8588466_3325925_neg1_crop843.png,251,157,0
8588466_3325925_neg2_crop844.png,368,132,0
8582963_3323173_neg0_crop845.png,300,321,0
8582963_3323173_neg1_crop846.png,168,345,0
8582963_3323173_neg2_crop847.png,509,302,0
8577459_3328677_neg0_crop848.png,402,391,0
8577459_3328677_neg1_crop849.png,266,250,0
8577459_3328677_neg2_crop850.png,331,275,0
8596722_3317670_neg0_crop851.png,388,424,0
8596722_3317670_neg1_crop852.png,397,312,0
8596722_3317670_neg2_crop853.png,275,497,0
8563701_3320422_neg0_crop854.png,304,508,0
8563701_3320422_neg1_crop855.png,355,131,0
8563701_3320422_neg2_crop856.png,168,367,0
8591218_3369953_neg0_crop857.png,147,360,0
8591218_3369953_neg1_crop858.png,472,359,0
8591218_3369953_neg2_crop859.png,245,232,0
8621487_3317670_neg0_crop860.png,317,302,0
8621487_3317670_neg1_crop861.png,409,299,0
8621487_3317670_neg2_crop862.png,346,139,0
8577459_3314918_neg0_crop863.png,211,181,0
8577459_3314918_neg1_crop864.png,227,145,0
8577459_3314918_neg2_crop865.png,443,248,0
8604977_3301159_neg0_crop866.png,360,502,0
8604977_3301159_neg1_crop867.png,271,349,0
8604977_3301159_neg2_crop868.png,234,381,0
8599473_3281897_neg0_crop869.png,487,235,0
8599473_3281897_neg1_crop870.png,272,469,0
8599473_3281897_neg2_crop871.png,276,342,0
8577459_3339684_neg0_crop872.png,347,403,0
8577459_3339684_neg1_crop873.png,311,357,0
8577459_3339684_neg2_crop874.png,139,479,0
8629742_3279146_neg0_crop875.png,219,213,0
8629742_3279146_neg1_crop876.png,474,486,0
8629742_3279146_neg2_crop877.png,242,280,0
8624239_3320422_neg0_crop878.png,285,450,0
8624239_3320422_neg1_crop879.png,192,412,0
8624239_3320422_neg2_crop880.png,268,267,0
8621487_3306663_neg0_crop881.png,216,216,0
8621487_3306663_neg1_crop882.png,457,325,0
8621487_3306663_neg2_crop883.png,457,458,0
8604977_3276394_neg0_crop884.png,319,512,0
8604977_3276394_neg1_crop885.png,511,277,0
8604977_3276394_neg2_crop886.png,131,275,0
8629742_3284649_neg0_crop887.png,158,141,0
8629742_3284649_neg1_crop888.png,455,152,0
8629742_3284649_neg2_crop889.png,444,345,0
8637998_3358946_neg0_crop890.png,156,356,0
8637998_3358946_neg1_crop891.png,436,183,0
8637998_3358946_neg2_crop892.png,128,255,0
8563701_3295656_neg0_crop893.png,362,192,0
8563701_3295656_neg1_crop894.png,380,357,0
8563701_3295656_neg2_crop895.png,509,175,0
8558197_3301159_neg0_crop896.png,296,293,0
8558197_3301159_neg1_crop897.png,185,191,0
8558197_3301159_neg2_crop898.png,495,500,0
8582963_3284649_neg0_crop899.png,300,259,0
8582963_3284649_neg1_crop900.png,161,504,0
8582963_3284649_neg2_crop901.png,352,149,0
8591218_3292904_neg0_crop902.png,448,485,0
8591218_3292904_neg1_crop903.png,162,489,0
8591218_3292904_neg2_crop904.png,205,330,0
8629742_3295656_neg0_crop905.png,204,284,0
8629742_3295656_neg1_crop906.png,250,141,0
8629742_3295656_neg2_crop907.png,250,273,0
8569204_3339684_neg0_crop908.png,269,401,0
8569204_3339684_neg1_crop909.png,173,482,0
8569204_3339684_neg2_crop910.png,169,428,0
8582963_3276394_neg0_crop911.png,198,471,0
8582963_3276394_neg1_crop912.png,220,328,0
8582963_3276394_neg2_crop913.png,392,432,0
8591218_3331429_neg0_crop914.png,421,316,0
8591218_3331429_neg1_crop915.png,187,490,0
8591218_3331429_neg2_crop916.png,271,445,0
8582963_3367201_neg0_crop917.png,408,265,0
8582963_3367201_neg1_crop918.png,332,195,0
8582963_3367201_neg2_crop919.png,131,474,0
8624239_3325925_neg0_crop920.png,224,334,0
8624239_3325925_neg1_crop921.png,397,146,0
8624239_3325925_neg2_crop922.png,128,160,0
8593970_3358946_neg0_crop923.png,144,357,0
8593970_3358946_neg1_crop924.png,416,340,0
8593970_3358946_neg2_crop925.png,373,494,0
8574708_3369953_neg0_crop926.png,481,451,0
8574708_3369953_neg1_crop927.png,266,337,0
8574708_3369953_neg2_crop928.png,255,467,0
8582963_3287401_neg0_crop929.png,202,395,0
8582963_3287401_neg1_crop930.png,166,268,0
8582963_3287401_neg2_crop931.png,304,177,0
8632494_3323173_neg0_crop932.png,512,461,0
8632494_3323173_neg1_crop933.png,281,301,0
8632494_3323173_neg2_crop934.png,284,170,0
8577459_3325925_neg0_crop935.png,144,459,0
8577459_3325925_neg1_crop936.png,148,352,0
8577459_3325925_neg2_crop937.png,286,223,0
8624239_3339684_neg0_crop938.png,466,278,0
8624239_3339684_neg1_crop939.png,248,332,0
8624239_3339684_neg2_crop940.png,392,502,0
8618735_3334180_neg0_crop941.png,287,363,0
8618735_3334180_neg1_crop942.png,418,303,0
8618735_3334180_neg2_crop943.png,357,301,0
8607729_3287401_neg0_crop944.png,493,150,0
8607729_3287401_neg1_crop945.png,134,138,0
8607729_3287401_neg2_crop946.png,375,491,0
8613232_3303911_neg0_crop947.png,199,276,0
8613232_3303911_neg1_crop948.png,163,147,0
8613232_3303911_neg2_crop949.png,282,485,0
8574708_3364449_neg0_crop950.png,320,129,0
8574708_3364449_neg1_crop951.png,426,236,0
8574708_3364449_neg2_crop952.png,418,425,0
8626991_3328677_neg0_crop953.png,450,155,0
8626991_3328677_neg1_crop954.png,253,460,0
8626991_3328677_neg2_crop955.png,294,368,0
8582963_3358946_neg0_crop956.png,229,140,0
8582963_3358946_neg1_crop957.png,198,168,0
8582963_3358946_neg2_crop958.png,487,176,0
8569204_3281897_neg0_crop959.png,470,145,0
8569204_3281897_neg1_crop960.png,140,434,0
8569204_3281897_neg2_crop961.png,208,383,0
8618735_3295656_neg0_crop962.png,443,221,0
8618735_3295656_neg1_crop963.png,509,307,0
8618735_3295656_neg2_crop964.png,201,508,0
8632494_3372705_neg0_crop965.png,362,161,0
8632494_3372705_neg1_crop966.png,145,482,0
8632494_3372705_neg2_crop967.png,157,203,0
8563701_3356194_neg0_crop968.png,323,327,0
8563701_3356194_neg1_crop969.png,195,229,0
8563701_3356194_neg2_crop970.png,132,268,0
8604977_3361698_neg0_crop971.png,437,498,0
8604977_3361698_neg1_crop972.png,282,401,0
8604977_3361698_neg2_crop973.png,222,442,0
8560949_3323173_neg0_crop974.png,298,342,0
8560949_3323173_neg1_crop975.png,357,225,0
8560949_3323173_neg2_crop976.png,152,337,0
8593970_3361698_neg0_crop977.png,298,284,0
8593970_3361698_neg1_crop978.png,455,245,0
8593970_3361698_neg2_crop979.png,316,288,0
8560949_3353442_neg0_crop980.png,387,320,0
8560949_3353442_neg1_crop981.png,473,197,0
8560949_3353442_neg2_crop982.png,151,496,0
8585715_3350691_neg0_crop983.png,156,137,0
8585715_3350691_neg1_crop984.png,401,188,0
8585715_3350691_neg2_crop985.png,412,392,0
8571956_3336932_neg0_crop986.png,495,272,0
8571956_3336932_neg1_crop987.png,416,482,0
8571956_3336932_neg2_crop988.png,433,232,0
8593970_3314918_neg0_crop989.png,442,455,0
8593970_3314918_neg1_crop990.png,143,503,0
8593970_3314918_neg2_crop991.png,432,414,0
8624239_3323173_neg0_crop992.png,443,289,0
8624239_3323173_neg1_crop993.png,212,261,0
8624239_3323173_neg2_crop994.png,228,310,0
8563701_3361698_neg0_crop995.png,140,310,0
8563701_3361698_neg1_crop996.png,489,446,0
8563701_3361698_neg2_crop997.png,253,357,0
8624239_3347939_neg0_crop998.png,466,309,0
8624239_3347939_neg1_crop999.png,356,398,0
8624239_3347939_neg2_crop1000.png,336,330,0
8558197_3323173_neg0_crop1001.png,218,259,0
8558197_3323173_neg1_crop1002.png,468,423,0
8558197_3323173_neg2_crop1003.png,433,211,0
8577459_3298408_neg0_crop1004.png,324,180,0
8577459_3298408_neg1_crop1005.png,431,492,0
8577459_3298408_neg2_crop1006.png,432,375,0
8582963_3290153_neg0_crop1007.png,383,483,0
8582963_3290153_neg1_crop1008.png,370,420,0
8582963_3290153_neg2_crop1009.png,247,133,0
8593970_3298408_neg0_crop1010.png,339,384,0
8593970_3298408_neg1_crop1011.png,262,444,0
8593970_3298408_neg2_crop1012.png,257,388,0
8571956_3334180_neg0_crop1013.png,452,501,0
8571956_3334180_neg1_crop1014.png,392,171,0
8571956_3334180_neg2_crop1015.png,443,350,0
8591218_3295656_neg0_crop1016.png,498,150,0
8591218_3295656_neg1_crop1017.png,499,253,0
8591218_3295656_neg2_crop1018.png,478,142,0
8593970_3281897_neg0_crop1019.png,372,494,0
8593970_3281897_neg1_crop1020.png,310,282,0
8593970_3281897_neg2_crop1021.png,466,329,0
8588466_3292904_neg0_crop1022.png,458,328,0
8588466_3292904_neg1_crop1023.png,369,473,0
8588466_3292904_neg2_crop1024.png,338,241,0
8618735_3303911_neg0_crop1025.png,346,368,0
8618735_3303911_neg1_crop1026.png,336,483,0
8618735_3303911_neg2_crop1027.png,267,239,0
8637998_3328677_neg0_crop1028.png,357,247,0
8637998_3328677_neg1_crop1029.png,389,161,0
8637998_3328677_neg2_crop1030.png,205,354,0
8615984_3328677_neg0_crop1031.png,299,406,0
8615984_3328677_neg1_crop1032.png,244,477,0
8615984_3328677_neg2_crop1033.png,161,136,0
8610480_3279146_neg0_crop1034.png,210,384,0
8610480_3279146_neg1_crop1035.png,210,260,0
8610480_3279146_neg2_crop1036.png,281,319,0
8593970_3279146_neg0_crop1037.png,271,501,0
8593970_3279146_neg1_crop1038.png,501,230,0
8593970_3279146_neg2_crop1039.png,400,167,0
8558197_3314918_neg0_crop1040.png,429,258,0
8558197_3314918_neg1_crop1041.png,453,267,0
8558197_3314918_neg2_crop1042.png,336,442,0
8569204_3287401_neg0_crop1043.png,208,321,0
8569204_3287401_neg1_crop1044.png,351,137,0
8569204_3287401_neg2_crop1045.png,145,195,0
8599473_3298408_neg0_crop1046.png,491,193,0
8599473_3298408_neg1_crop1047.png,441,144,0
8599473_3298408_neg2_crop1048.png,249,357,0
8629742_3309415_neg0_crop1049.png,362,284,0
8629742_3309415_neg1_crop1050.png,389,289,0
8629742_3309415_neg2_crop1051.png,263,246,0
8596722_3334180_neg0_crop1052.png,188,356,0
8596722_3334180_neg1_crop1053.png,236,409,0
8596722_3334180_neg2_crop1054.png,376,378,0
8580211_3372705_neg0_crop1055.png,299,365,0
8580211_3372705_neg1_crop1056.png,339,397,0
8580211_3372705_neg2_crop1057.png,296,426,0
8577459_3276394_neg0_crop1058.png,206,472,0
8577459_3276394_neg1_crop1059.png,285,387,0
8577459_3276394_neg2_crop1060.png,449,177,0
8580211_3290153_neg0_crop1061.png,205,459,0
8580211_3290153_neg1_crop1062.png,323,418,0
8580211_3290153_neg2_crop1063.png,308,220,0
8591218_3314918_neg0_crop1064.png,303,437,0
8591218_3314918_neg1_crop1065.png,489,339,0
8591218_3314918_neg2_crop1066.png,495,474,0
8558197_3306663_neg0_crop1067.png,320,431,0
8558197_3306663_neg1_crop1068.png,202,288,0
8558197_3306663_neg2_crop1069.png,156,414,0
8560949_3334180_neg0_crop1070.png,450,167,0
8560949_3334180_neg1_crop1071.png,402,230,0
8560949_3334180_neg2_crop1072.png,150,138,0
8560949_3358946_neg0_crop1073.png,429,438,0
8560949_3358946_neg1_crop1074.png,152,360,0
8560949_3358946_neg2_crop1075.png,200,348,0
8599473_3320422_neg0_crop1076.png,360,354,0
8599473_3320422_neg1_crop1077.png,452,291,0
8599473_3320422_neg2_crop1078.png,455,134,0
8613232_3295656_neg0_crop1079.png,153,234,0
8613232_3295656_neg1_crop1080.png,371,424,0
8613232_3295656_neg2_crop1081.png,369,175,0
8558197_3328677_neg0_crop1082.png,283,347,0
8558197_3328677_neg1_crop1083.png,502,279,0
8558197_3328677_neg2_crop1084.png,480,172,0
8607729_3292904_neg0_crop1085.png,189,159,0
8607729_3292904_neg1_crop1086.png,157,403,0
8607729_3292904_neg2_crop1087.png,186,456,0
8629742_3345187_neg0_crop1088.png,480,239,0
8629742_3345187_neg1_crop1089.png,354,453,0
8629742_3345187_neg2_crop1090.png,201,419,0
8624239_3336932_neg0_crop1091.png,170,392,0
8624239_3336932_neg1_crop1092.png,461,413,0
8624239_3336932_neg2_crop1093.png,427,499,0
8624239_3331429_neg0_crop1094.png,145,426,0
8624239_3331429_neg1_crop1095.png,285,339,0
8624239_3331429_neg2_crop1096.png,495,150,0
8599473_3292904_neg0_crop1097.png,284,459,0
8599473_3292904_neg1_crop1098.png,384,196,0
8599473_3292904_neg2_crop1099.png,323,373,0
8582963_3353442_neg0_crop1100.png,295,285,0
8582963_3353442_neg1_crop1101.png,455,287,0
8582963_3353442_neg2_crop1102.png,464,484,0
8563701_3309415_neg0_crop1103.png,480,350,0
8563701_3309415_neg1_crop1104.png,308,322,0
8563701_3309415_neg2_crop1105.png,296,492,0
8591218_3301159_neg0_crop1106.png,232,507,0
8591218_3301159_neg1_crop1107.png,354,358,0
8591218_3301159_neg2_crop1108.png,134,196,0
8607729_3320422_neg0_crop1109.png,496,347,0
8607729_3320422_neg1_crop1110.png,351,407,0
8607729_3320422_neg2_crop1111.png,315,280,0
8635246_3325925_neg0_crop1112.png,363,389,0
8635246_3325925_neg1_crop1113.png,462,278,0
8635246_3325925_neg2_crop1114.png,240,349,0
8580211_3317670_neg0_crop1115.png,282,145,0
8580211_3317670_neg1_crop1116.png,154,219,0
8580211_3317670_neg2_crop1117.png,431,509,0
8599473_3356194_neg0_crop1118.png,309,364,0
8599473_3356194_neg1_crop1119.png,374,392,0
8599473_3356194_neg2_crop1120.png,304,475,0
8640749_3339684_neg0_crop1121.png,133,209,0
8640749_3339684_neg1_crop1122.png,443,223,0
8640749_3339684_neg2_crop1123.png,417,269,0
8604977_3323173_neg0_crop1124.png,430,409,0
8604977_3323173_neg1_crop1125.png,314,159,0
8604977_3323173_neg2_crop1126.png,152,211,0
8615984_3331429_neg0_crop1127.png,327,237,0
8615984_3331429_neg1_crop1128.png,438,436,0
8615984_3331429_neg2_crop1129.png,143,442,0
8629742_3336932_neg0_crop1130.png,479,205,0
8629742_3336932_neg1_crop1131.png,331,368,0
8629742_3336932_neg2_crop1132.png,312,409,0
8569204_3314918_neg0_crop1133.png,215,225,0
8569204_3314918_neg1_crop1134.png,182,166,0
8569204_3314918_neg2_crop1135.png,418,366,0
8571956_3287401_neg0_crop1136.png,375,492,0
8571956_3287401_neg1_crop1137.png,279,362,0
8571956_3287401_neg2_crop1138.png,234,188,0
8574708_3292904_neg0_crop1139.png,295,249,0
8574708_3292904_neg1_crop1140.png,215,325,0
8574708_3292904_neg2_crop1141.png,247,310,0
8602225_3347939_neg0_crop1142.png,164,150,0
8602225_3347939_neg1_crop1143.png,284,330,0
8602225_3347939_neg2_crop1144.png,354,153,0
8637998_3369953_neg0_crop1145.png,283,338,0
8637998_3369953_neg1_crop1146.png,358,430,0
8637998_3369953_neg2_crop1147.png,447,231,0
8574708_3303911_neg0_crop1148.png,200,334,0
8574708_3303911_neg1_crop1149.png,285,386,0
8574708_3303911_neg2_crop1150.png,489,175,0
8632494_3339684_neg0_crop1151.png,456,208,0
8632494_3339684_neg1_crop1152.png,408,330,0
8632494_3339684_neg2_crop1153.png,497,241,0
8602225_3314918_neg0_crop1154.png,403,135,0
8602225_3314918_neg1_crop1155.png,364,219,0
8602225_3314918_neg2_crop1156.png,382,136,0
8582963_3295656_neg0_crop1157.png,360,498,0
